"","Date_UTC","ClickTime_UTC","clickDepth_m","fit_line","lwr_CI_99","upr_CI_99"
"253","2016-07-03","2016-07-03_19:07:39.007",1261.74678485107,1250.48204099757,1237.99065965371,1262.97342234144
"254","2016-07-03","2016-07-03_19:08:31.907",1375.46487264041,1292.38212409273,1280.84461908739,1303.91962909807
"255","2016-07-03","2016-07-03_19:08:34.997",1355.19881792934,1294.11688986424,1282.67035909639,1305.56342063209
"256","2016-07-03","2016-07-03_19:08:35.934",1319.2634966708,1294.62799720179,1283.2088844399,1306.04710996369
"257","2016-07-03","2016-07-03_19:08:36.572",1328.75506640394,1294.97204395032,1283.57153604072,1306.37255185993
"258","2016-07-03","2016-07-03_19:08:38.558",1360.77475550218,1296.02250330259,1284.6795040301,1307.36550257508
"259","2016-07-03","2016-07-03_19:08:40.111",1363.52563957841,1296.82237163033,1285.52382538539,1308.12091787528
"260","2016-07-03","2016-07-03_19:08:41.101",1407.67723483009,1297.32242316499,1286.05193419321,1308.59291213676
"261","2016-07-03","2016-07-03_19:08:42.549",1360.93247116679,1298.04004617101,1286.81014885596,1309.26994348606
"262","2016-07-03","2016-07-03_19:08:43.076",1351.1665739533,1298.29717546421,1287.08190888067,1309.51244204774
"263","2016-07-03","2016-07-03_19:08:43.476",1363.72283324956,1298.49089980931,1287.28668419632,1309.69511542231
"264","2016-07-03","2016-07-03_19:08:44.858",1377.67534857054,1299.15066756919,1287.98425482011,1310.31708031828
"265","2016-07-03","2016-07-03_19:08:46.207",1357.48188311043,1299.78042786158,1288.65031000326,1310.9105457199
"266","2016-07-03","2016-07-03_19:10:15.410",1318.37059736807,1312.27293475083,1301.73683512809,1322.80903437358
"267","2016-07-03","2016-07-03_19:10:16.364",1342.83534661408,1312.11839823933,1301.58537225452,1322.65142422414
"268","2016-07-03","2016-07-03_19:10:21.964",1298.14071359863,1311.09824812098,1300.59464677303,1321.60184946892
"269","2016-07-03","2016-07-03_19:10:22.621",1271.93438218765,1310.96598794189,1300.46721740351,1321.46475848027
"270","2016-07-03","2016-07-03_19:10:23.937",1280.43327235482,1310.69317825144,1300.20502009294,1321.18133640993
"271","2016-07-03","2016-07-03_19:10:26.976",1266.93413747702,1310.02317374852,1299.56449700341,1320.48185049364
"272","2016-07-03","2016-07-03_19:10:28.249",1282.5580639807,1309.72600889518,1299.2818341635,1320.17018362686
"273","2016-07-03","2016-07-03_19:10:28.986",1290.34920303019,1309.54953216694,1299.11435453156,1319.98470980233
"274","2016-07-03","2016-07-03_19:10:33.989",1315.46477893146,1308.26616505636,1297.90419760252,1318.62813251019
"275","2016-07-03","2016-07-03_19:10:37.006",1330.59625982094,1307.42090216172,1297.11373578447,1317.72806853896
"276","2016-07-03","2016-07-03_19:10:37.812",1319.06738777397,1307.18607931144,1296.89495422518,1317.47720439771
"277","2016-07-03","2016-07-03_19:10:38.986",1304.65742003872,1306.83727900503,1296.57059001653,1317.10396799352
"278","2016-07-03","2016-07-03_19:10:39.512",1313.30325103674,1306.67840692193,1296.42308026118,1316.93373358267
"279","2016-07-03","2016-07-03_19:10:40.611",1336.34316806025,1306.34129788452,1296.11054154866,1316.57205422038
"280","2016-07-03","2016-07-03_19:10:41.187",1337.82969269225,1306.16053215916,1295.94341195649,1316.37765236183
"281","2016-07-03","2016-07-03_19:10:42.374",1341.5460605587,1305.77409883354,1295.58792531785,1315.96027234923
"282","2016-07-03","2016-07-03_19:10:44.924",1271.33858610553,1304.88383723961,1294.77618934283,1314.99148513638
"283","2016-07-03","2016-07-03_19:10:45.709",1315.40419262422,1304.59421053033,1294.51376753949,1314.67465352116
"284","2016-07-03","2016-07-03_19:10:48.559",1304.40010355801,1303.48621639201,1293.51494732991,1313.45748545411
"285","2016-07-03","2016-07-03_19:10:49.724",1322.08941831363,1303.00958856846,1293.08706226299,1312.93211487393
"286","2016-07-03","2016-07-03_19:10:50.286",1322.8346139242,1302.77509611676,1292.87681954297,1312.67337269055
"287","2016-07-03","2016-07-03_19:10:50.858",1323.57981275115,1302.53349899232,1292.66035529698,1312.40664268766
"288","2016-07-03","2016-07-03_19:10:52.848",1293.77436844209,1301.67120126214,1291.88861151913,1311.45379100515
"289","2016-07-03","2016-07-03_19:10:53.778",1302.66786261147,1301.25737563656,1291.51850522147,1310.99624605165
"290","2016-07-03","2016-07-03_19:10:54.313",1310.14422298384,1301.01640154484,1291.30301129946,1310.72979179021
"291","2016-07-03","2016-07-03_19:10:54.823",1320.61166785529,1300.7847909418,1291.09588562351,1310.47369626009
"292","2016-07-03","2016-07-03_19:10:56.973",1276.45964656801,1299.78949571014,1290.20540979899,1309.37358162128
"293","2016-07-03","2016-07-03_19:11:01.415",1274.98778828673,1297.65300706457,1288.28811308361,1307.01790104553
"294","2016-07-03","2016-07-03_19:11:02.220",1313.9963118557,1297.25675234134,1287.93115412545,1306.58235055722
"295","2016-07-03","2016-07-03_19:11:02.759",1284.55509349811,1296.99021282115,1287.69074930729,1306.289676335
"296","2016-07-03","2016-07-03_19:11:04.384",1293.14128544032,1296.18154360239,1286.95977456743,1305.40331263734
"297","2016-07-03","2016-07-03_19:11:05.667",1293.89241164339,1295.53868901024,1286.37681422877,1304.70056379171
"298","2016-07-03","2016-07-03_19:11:06.280",1317.17891925804,1295.23050422317,1286.09670887761,1304.36429956872
"299","2016-07-03","2016-07-03_19:11:06.891",1320.1838550639,1294.92280679619,1285.8166164251,1304.02899716729
"300","2016-07-03","2016-07-03_19:11:07.509",1262.15369085319,1294.61116970664,1285.53248535735,1303.68985405593
"301","2016-07-03","2016-07-03_19:11:08.335",1255.60102541959,1294.19418974051,1285.15157295859,1303.23680652243
"302","2016-07-03","2016-07-03_19:11:28.509",1273.06274898534,1284.57905672704,1276.08597325652,1293.07214019756
"303","2016-07-03","2016-07-03_19:11:31.312",1288.76351498754,1283.45195754279,1274.98656808591,1291.91734699967
"304","2016-07-03","2016-07-03_19:11:31.855",1279.79147772594,1283.24291607044,1274.78196962677,1291.70386251411
"305","2016-07-03","2016-07-03_19:11:33.178",1277.54853964997,1282.7471521321,1274.2959819267,1291.1983223375
"306","2016-07-03","2016-07-03_19:11:34.835",1290.19842749434,1282.15473595656,1273.71403242645,1290.59543948667
"307","2016-07-03","2016-07-03_19:11:35.345",1295.51470232438,1281.97908707037,1273.54127923724,1290.41689490351
"308","2016-07-03","2016-07-03_19:11:35.848",1321.56699906031,1281.80904110771,1273.37396458348,1290.24411763194
"309","2016-07-03","2016-07-03_19:11:36.509",1301.67969929093,1281.5905039064,1273.15885256207,1290.02215525073
"310","2016-07-03","2016-07-03_19:11:37.036",1303.20941438801,1281.42035950822,1272.99132519468,1289.84939382177
"311","2016-07-03","2016-07-03_19:11:39.125",1291.16272638726,1280.72918829566,1272.31126660126,1289.14710999005
"312","2016-07-03","2016-07-03_19:11:39.694",1286.64499739757,1280.53310138254,1272.11830961778,1288.94789314731
"313","2016-07-03","2016-07-03_19:11:40.404",1272.33960756866,1280.28410466777,1271.87310721138,1288.69510212416
"314","2016-07-03","2016-07-03_19:11:41.094",1303.9742767611,1280.03776419767,1271.63022267274,1288.44530572259
"315","2016-07-03","2016-07-03_19:11:41.661",1285.61846752495,1279.83229580491,1271.42733855116,1288.23725305865
"316","2016-07-03","2016-07-03_19:11:42.227",1299.38515076808,1279.62459909734,1271.22192032153,1288.02727787315
"317","2016-07-03","2016-07-03_19:11:43.487",1251.97096228142,1279.15362527605,1270.7546035292,1287.55264702291
"318","2016-07-03","2016-07-03_19:11:44.082",1259.61757578116,1278.92742276147,1270.52928912886,1287.32555639408
"319","2016-07-03","2016-07-03_19:11:44.634",1277.20600744294,1278.71557833787,1270.31769859862,1287.11345807712
"320","2016-07-03","2016-07-03_19:11:46.354",1286.38325592154,1278.0445983135,1269.64337472218,1286.44582190482
"321","2016-07-03","2016-07-03_19:11:48.033",1300.94864545961,1277.37651997781,1268.96486621837,1285.78817373724
"322","2016-07-03","2016-07-03_19:11:49.299",1315.59250078809,1276.86638453553,1268.44144150477,1285.29132756629
"323","2016-07-03","2016-07-03_19:11:49.930",1298.86395178868,1276.6106031714,1268.17714943477,1285.04405690802
"324","2016-07-03","2016-07-03_19:11:50.536",1251.06883824609,1276.36423751943,1267.92137946673,1284.80709557213
"325","2016-07-03","2016-07-03_19:11:51.253",1251.8273926899,1276.07206698793,1267.61648822075,1284.5276457551
"326","2016-07-03","2016-07-03_19:11:51.835",1263.96469439364,1275.83454598996,1267.36735088237,1284.30174109755
"327","2016-07-03","2016-07-03_19:11:52.378",1277.6201276666,1275.6127890589,1267.1337031094,1284.09187500839
"328","2016-07-03","2016-07-03_19:11:52.930",1317.90479461175,1275.38733191672,1266.89511264231,1283.87955119112
"329","2016-07-03","2016-07-03_19:11:54.255",1328.69588187014,1274.84680004668,1266.31877451048,1283.37482558289
"330","2016-07-03","2016-07-03_19:11:54.953",1279.37034345217,1274.5628713972,1266.01359045959,1283.11215233481
"331","2016-07-03","2016-07-03_19:11:55.563",1241.96643188372,1274.31546318118,1265.74629176894,1282.88463459341
"332","2016-07-03","2016-07-03_19:11:56.198",1252.58595029991,1274.05882386267,1265.46768267172,1282.64996505363
"333","2016-07-03","2016-07-03_19:11:58.344",1279.41932854139,1273.20087971927,1264.52664120189,1281.87511823664
"334","2016-07-03","2016-07-03_19:12:03.282",1297.44033862571,1271.3152577328,1262.4117457326,1280.21876973301
"335","2016-07-03","2016-07-03_19:12:05.848",1254.80905360241,1270.40724228682,1261.37641867188,1279.43806590177
"336","2016-07-03","2016-07-03_19:12:06.703",1239.96900600628,1270.11864079074,1261.04617998758,1279.1911015939
"337","2016-07-03","2016-07-03_19:12:10.148",1285.55503095127,1269.03910537934,1259.81224179034,1278.26596896834
"338","2016-07-03","2016-07-03_19:12:10.724",1280.29240718703,1268.87303799635,1259.62351907223,1278.12255692047
"339","2016-07-03","2016-07-03_19:12:11.290",1249.59724016041,1268.71424940619,1259.44363222572,1277.98486658665
"340","2016-07-03","2016-07-03_19:12:11.970",1283.28733396509,1268.52943256082,1259.23513813738,1277.82372698425
"341","2016-07-03","2016-07-03_19:12:12.641",1240.61426522429,1268.3536481393,1259.03793850568,1277.66935777292
"342","2016-07-03","2016-07-03_19:12:14.901",1309.89972003572,1267.75758397437,1258.37755775111,1277.13761019764
"343","2016-07-03","2016-07-03_19:12:16.046",1228.76356581354,1267.44490074217,1258.03539305174,1276.85440843261
"344","2016-07-03","2016-07-03_19:12:16.539",1253.10056926239,1267.30828312683,1257.88666105346,1276.72990520019
"345","2016-07-03","2016-07-03_19:12:17.033",1243.60854107653,1267.17026470791,1257.73682955792,1276.6036998579
"346","2016-07-03","2016-07-03_19:12:17.530",1257.08339035174,1267.03032615424,1257.58531752653,1276.47533478194
"347","2016-07-03","2016-07-03_19:12:18.032",1236.87148949311,1266.88793251878,1257.43153204128,1276.34433299629
"348","2016-07-03","2016-07-03_19:12:31.953",1260.23279855924,1262.73779117398,1253.00392360715,1272.47165874082
"349","2016-07-03","2016-07-03_19:12:32.533",1283.9043995051,1262.56562060244,1252.81874070075,1272.31250050413
"350","2016-07-03","2016-07-03_19:12:33.099",1350.35336254754,1262.39837361622,1252.63850934221,1272.15823789024
"351","2016-07-03","2016-07-03_19:12:34.341",1257.17861336552,1262.03442368216,1252.24503413294,1271.82381323139
"352","2016-07-03","2016-07-03_19:12:37.359",1285.791890721,1261.17200588123,1251.30471544279,1271.03929631968
"353","2016-07-03","2016-07-03_19:12:38.075",1269.51116711664,1260.97293773835,1251.08589039641,1270.85998508028
"354","2016-07-03","2016-07-03_19:12:41.266",1228.46816118964,1260.11783782573,1250.13736634696,1270.09830930449
"355","2016-07-03","2016-07-03_19:12:41.851",1252.76943762924,1259.96748092118,1249.96905271571,1269.96590912664
"356","2016-07-03","2016-07-03_19:12:42.395",1252.00997585842,1259.82963621672,1249.81432177301,1269.84495066043
"357","2016-07-03","2016-07-03_19:12:42.950",1252.76943762924,1259.6910396022,1249.65833077196,1269.72374843244
"358","2016-07-03","2016-07-03_19:12:44.318",1273.2397030876,1259.35866839275,1249.28250563693,1269.43483114857
"359","2016-07-03","2016-07-03_19:12:44.918",1267.67581313067,1259.21726048872,1249.12184911636,1269.31267186108
"360","2016-07-03","2016-07-03_19:12:45.539",1279.59862443873,1259.07385149923,1248.95844583214,1269.18925716632
"361","2016-07-03","2016-07-03_19:12:46.171",1277.21400518557,1258.93108807157,1248.79529887803,1269.06687726511
"362","2016-07-03","2016-07-03_19:12:47.566",1320.29653531737,1258.62788964747,1248.44720088834,1268.8085784066
"363","2016-07-03","2016-07-03_19:12:48.773",1322.60998520298,1258.37953048895,1248.1604108616,1268.59865011631
"364","2016-07-03","2016-07-03_19:12:53.986",1272.9346707607,1257.47485046973,1247.10320019392,1267.84650074555
"365","2016-07-03","2016-07-03_19:12:55.111",1298.27023373378,1257.31931429035,1246.91960561472,1267.71902296598
"366","2016-07-03","2016-07-03_19:12:55.724",1262.6430101907,1257.24103481843,1246.82704864337,1267.65502099349
"367","2016-07-03","2016-07-03_19:12:56.421",1294.31134158358,1257.15773564991,1246.72846893655,1267.58700236328
"368","2016-07-03","2016-07-03_19:12:57.775",1241.90935957662,1257.01381340276,1246.55804969154,1267.46957711397
"369","2016-07-03","2016-07-03_19:12:58.394",1240.37312874407,1256.95612459922,1246.4897745035,1267.42247469494
"370","2016-07-03","2016-07-03_19:12:58.973",1243.44560250781,1256.90689699037,1246.43157906072,1267.38221492002
"371","2016-07-03","2016-07-03_19:12:59.571",1198.13152198707,1256.86094885225,1246.37736404941,1267.34453365509
"372","2016-07-03","2016-07-03_19:13:00.989",1225.01148584129,1256.77241511212,1246.2735387885,1267.27129143574
"373","2016-07-03","2016-07-03_19:13:02.799",1232.79557173405,1256.70066297439,1246.19295942098,1267.2083665278
"374","2016-07-03","2016-07-03_19:13:06.910",1227.77025987489,1256.70074745085,1246.21872160103,1267.18277330067
"375","2016-07-03","2016-07-03_19:13:09.895",1197.61763549764,1256.83685081551,1246.40807819678,1267.26562343423
"376","2016-07-03","2016-07-03_19:13:12.167",1237.59739111788,1257.01368892195,1246.64158647416,1267.38579136974
"377","2016-07-03","2016-07-03_19:13:12.765",1242.93882383115,1257.07044683457,1246.71525531688,1267.42563835225
"378","2016-07-03","2016-07-03_19:13:14.944",1239.50138599788,1257.31232496773,1247.02476370082,1267.59988623464
"379","2016-07-03","2016-07-03_19:13:15.982",1234.98798313895,1257.44650182387,1247.19403641582,1267.69896723192
"380","2016-07-03","2016-07-03_19:13:16.519",1209.4140023528,1257.52061947128,1247.28692927107,1267.75430967148
"381","2016-07-03","2016-07-03_19:13:17.670",1237.99690679736,1257.69012070304,1247.49790750855,1267.88233389753
"382","2016-07-03","2016-07-03_19:13:18.926",1244.76715439902,1257.89136232827,1247.7460143486,1268.03671030794
"383","2016-07-03","2016-07-03_19:13:19.456",1287.65083511347,1257.98129163993,1247.856122657,1268.10646062286
"384","2016-07-03","2016-07-03_19:13:20.030",1234.98798313895,1258.08199473212,1247.97889622818,1268.18509323605
"385","2016-07-03","2016-07-03_19:14:10.226",1248.68346282223,1276.14052515303,1265.87681488324,1286.40423542281
"386","2016-07-03","2016-07-03_19:14:11.165",1249.49813750815,1276.57572404014,1266.27147189676,1286.87997618352
"387","2016-07-03","2016-07-03_19:14:11.865",1248.68346282223,1276.90063761898,1266.56667482161,1287.23460041635
"388","2016-07-03","2016-07-03_19:14:12.608",1247.86879107341,1277.2458834227,1266.88095570202,1287.61081114338
"389","2016-07-03","2016-07-03_19:14:13.411",1290.99165444423,1277.61935486809,1267.22172289974,1288.01698683645
"390","2016-07-03","2016-07-03_19:14:14.150",1276.93781862582,1277.96329699423,1267.53635932113,1288.39023466733
"391","2016-07-03","2016-07-03_19:14:14.844",1280.24452603803,1278.28643307374,1267.83274463498,1288.7401215125
"392","2016-07-03","2016-07-03_19:14:15.519",1316.62145470491,1278.60079003994,1268.12186806768,1289.0797120122
"393","2016-07-03","2016-07-03_19:14:17.233",1257.10287836532,1279.39893218688,1268.85985649587,1289.93800787789
"394","2016-07-03","2016-07-03_19:14:17.999",1316.50727023453,1279.755399888,1269.19146791879,1290.31933185721
"395","2016-07-03","2016-07-03_19:14:18.618",1268.65253987204,1280.04327391537,1269.46026147811,1290.62628635263
"396","2016-07-03","2016-07-03_19:14:23.506",1248.85347259983,1282.30545018424,1271.60894195805,1293.00195841042
"397","2016-07-03","2016-07-03_19:14:24.125",1300.00452297209,1282.58987792791,1271.88437344731,1293.2953824085
"398","2016-07-03","2016-07-03_19:14:24.822",1288.45329892133,1282.90941929784,1272.19540677035,1293.62343182533
"399","2016-07-03","2016-07-03_19:14:25.526",1243.07906332217,1283.2313262898,1272.51052268387,1293.95212989572
"400","2016-07-03","2016-07-03_19:14:27.364",1287.16464256439,1284.06729482706,1273.3377301642,1294.79685948991
"401","2016-07-03","2016-07-03_19:14:27.987",1255.75058100232,1284.34903529976,1273.61957784619,1295.07849275332
"402","2016-07-03","2016-07-03_19:14:28.753",1285.4664808743,1284.69421751368,1273.96711804162,1295.42131698573
"403","2016-07-03","2016-07-03_19:14:30.507",1284.61740449962,1285.47909179306,1274.76698847344,1296.19119511268
"404","2016-07-03","2016-07-03_19:14:31.076",1293.95740853428,1285.73792635116,1275.03401508461,1296.44183761771
"405","2016-07-03","2016-07-03_19:14:31.648",1365.29296686118,1286.0091346607,1275.31563091618,1296.70263840521
"406","2016-07-03","2016-07-03_19:14:32.234",1276.90670601069,1286.29815611642,1275.61750080388,1296.97881142896
"407","2016-07-03","2016-07-03_19:14:32.788",1265.19142371842,1286.58154531223,1275.91500185516,1297.24808876931
"408","2016-07-03","2016-07-03_19:14:33.505",1271.88580025185,1286.9625689167,1276.31701142589,1297.60812640752
"409","2016-07-03","2016-07-03_19:14:34.167",1263.51785895617,1287.32823568328,1276.70465853551,1297.95181283104
"410","2016-07-03","2016-07-03_19:14:34.729",1250.12976380253,1287.64880873674,1277.04575807172,1298.25185940176
"411","2016-07-03","2016-07-03_19:14:35.828",1250.96649772129,1288.30162869609,1277.74335540518,1298.85990198699
"412","2016-07-03","2016-07-03_19:14:38.381",1284.89879207307,1289.94150728572,1279.50787682691,1300.37513774452
"413","2016-07-03","2016-07-03_19:14:39.609",1302.73322063157,1290.78648165877,1280.4212343351,1301.15172898244
"414","2016-07-03","2016-07-03_19:14:40.226",1249.23382075642,1291.22365000033,1280.89440783223,1301.55289216842
"415","2016-07-03","2016-07-03_19:14:40.858",1245.8374270359,1291.67974237472,1281.38835473151,1301.97113001793
"416","2016-07-03","2016-07-03_19:14:42.605",1292.5632559289,1292.98128805965,1282.79858838808,1303.16398773123
"417","2016-07-03","2016-07-03_19:14:43.305",1293.42491561706,1293.51839318644,1283.38045265835,1303.65633371452
"418","2016-07-03","2016-07-03_19:14:46.681",1256.87587844873,1296.21548633944,1286.29617568364,1306.13479699523
"419","2016-07-03","2016-07-03_19:14:47.206",1292.54195999402,1296.64861047591,1286.76290641291,1306.53431453891
"420","2016-07-03","2016-07-03_19:14:48.930",1287.44648827939,1298.09179510943,1288.31390825742,1307.86968196144
"421","2016-07-03","2016-07-03_19:14:49.555",1298.08241452056,1298.62192357349,1288.88183125576,1308.36201589122
"422","2016-07-03","2016-07-03_19:14:50.762",1292.0493632408,1299.65432800632,1289.98469077177,1309.32396524088
"423","2016-07-03","2016-07-03_19:14:52.102",1267.05682682627,1300.81129226205,1291.21521042833,1310.40737409576
"424","2016-07-03","2016-07-03_19:14:52.739",1292.0493632408,1301.36433827737,1291.80124225163,1310.92743430312
"425","2016-07-03","2016-07-03_19:14:53.871",1314.51868720656,1302.35056334722,1292.84257055631,1311.85855613812
"426","2016-07-03","2016-07-03_19:14:54.437",1299.65226452423,1302.844796786,1293.36254933084,1312.32704424116
"427","2016-07-03","2016-07-03_19:14:55.526",1306.64812085082,1303.79665493633,1294.36031686564,1313.23299300702
"428","2016-07-03","2016-07-03_19:14:57.131",1300.52673613424,1305.19852042685,1295.8205913764,1314.57644947729
"429","2016-07-03","2016-07-03_19:15:15.572",1308.68973231613,1319.41015574211,1309.95073086539,1328.86958061884
"430","2016-07-03","2016-07-03_19:15:16.217",1286.48527726542,1319.78513202372,1310.30946044862,1329.26080359882
"431","2016-07-03","2016-07-03_19:15:16.795",1296.25501133007,1320.11092788529,1310.62097439971,1329.60088137086
"432","2016-07-03","2016-07-03_19:15:17.375",1298.03136479701,1320.42785132063,1310.92393869644,1329.93176394483
"433","2016-07-03","2016-07-03_19:15:21.065",1286.48527726542,1322.19186747546,1312.61472598959,1331.76900896132
"434","2016-07-03","2016-07-03_19:15:21.836",1402.05379256368,1322.50136353676,1312.91385510139,1332.08887197213
"435","2016-07-03","2016-07-03_19:15:24.144",1350.21358950051,1323.3502982563,1313.74700946747,1332.95358704513
"436","2016-07-03","2016-07-03_19:15:24.776",1322.88340400207,1323.56725710071,1313.963442089,1333.17107211241
"437","2016-07-03","2016-07-03_19:15:25.372",1385.80351743623,1323.76586413831,1314.16284742313,1333.36888085348
"438","2016-07-03","2016-07-03_19:15:26.621",1339.37721385809,1324.16345331472,1314.5657161313,1333.76119049814
"439","2016-07-03","2016-07-03_19:15:27.213",1359.80385584029,1324.34321326872,1314.74946080335,1333.93696573409
"440","2016-07-03","2016-07-03_19:15:28.569",1364.44647863645,1324.73427330365,1315.15252056653,1334.31602604077
"441","2016-07-03","2016-07-03_19:15:29.118",1314.31015404963,1324.88452496179,1315.30854503725,1334.46050488634
"442","2016-07-03","2016-07-03_19:15:29.773",1311.52506129125,1325.05778632518,1315.48921286037,1334.62635978999
"443","2016-07-03","2016-07-03_19:15:30.571",1335.66343623408,1325.26015387968,1315.70117489706,1334.81913286231
"444","2016-07-03","2016-07-03_19:15:31.801",1291.35310633377,1325.5536082228,1316.01010931982,1335.09710712578
"445","2016-07-03","2016-07-03_19:15:32.882",1363.08461816736,1325.79336275118,1316.26356827562,1335.32315722674
"446","2016-07-03","2016-07-03_19:15:33.510",1368.65012099069,1325.92498755836,1316.40297138949,1335.44700372723
"447","2016-07-03","2016-07-03_19:15:34.540",1335.38981191028,1326.12888802041,1316.61903055834,1335.63874548247
"448","2016-07-03","2016-07-03_19:15:35.063",1371.15923810073,1326.22680168625,1316.72272681116,1335.73087656133
"449","2016-07-03","2016-07-03_19:15:35.608",1341.03732567921,1326.32486024102,1316.82646371228,1335.82325676976
"450","2016-07-03","2016-07-03_19:15:36.223",1355.15658648395,1326.430695783,1316.93822156293,1335.92317000308
"451","2016-07-03","2016-07-03_19:15:36.903",1361.32361497511,1326.54184176676,1317.05524456519,1336.02843896834
"452","2016-07-03","2016-07-03_19:15:38.131",1372.78983751617,1326.72718579887,1317.24919345394,1336.2051781438
"453","2016-07-03","2016-07-03_19:15:38.867",1357.50163904773,1326.82895590166,1317.3547672377,1336.30314456562
"454","2016-07-03","2016-07-03_19:15:40.321",1308.62428945333,1327.00996543647,1317.54009183129,1336.47983904165
"455","2016-07-03","2016-07-03_19:15:40.931",1283.03230172549,1327.07813564512,1317.60877262016,1336.54749867007
"456","2016-07-03","2016-07-03_19:15:41.605",1283.94626163618,1327.14822230513,1317.67852768942,1336.61791692083
"457","2016-07-03","2016-07-03_19:15:51.664",1316.69083873604,1327.59496467953,1318.04528956859,1337.14463979047
"458","2016-07-03","2016-07-03_19:15:52.763",1354.33832623751,1327.58209938555,1318.02323490044,1337.14096387066
"459","2016-07-03","2016-07-03_19:15:53.303",1386.94807688755,1327.57178256175,1318.00914470266,1337.13442042085
"460","2016-07-03","2016-07-03_19:15:53.844",1342.3608544072,1327.5588627448,1317.99304427406,1337.12468121554
"461","2016-07-03","2016-07-03_19:15:54.385",1342.3608544072,1327.54339847475,1317.97508171529,1337.1117152342
"462","2016-07-03","2016-07-03_19:15:54.951",1331.69964073746,1327.52454151465,1317.95443046181,1337.09465256748
"463","2016-07-03","2016-07-03_19:15:55.594",1361.6832871306,1327.4998563833,1317.92884029707,1337.07087246953
"464","2016-07-03","2016-07-03_19:15:56.216",1324.29819815673,1327.47273845498,1317.90211608256,1337.04336082741
"465","2016-07-03","2016-07-03_19:15:56.766",1342.00637183994,1327.44615759573,1317.87702046569,1337.01529472577
"466","2016-07-03","2016-07-03_19:15:59.476",1335.57640336317,1327.09067497446,1317.55699314675,1336.62435680218
"467","2016-07-03","2016-07-03_19:16:00.003",1319.10049642777,1326.97389543106,1317.45174051257,1336.49605034956
"468","2016-07-03","2016-07-03_19:16:00.536",1322.97710177162,1326.84120810626,1317.33171930598,1336.35069690655
"469","2016-07-03","2016-07-03_19:16:01.111",1320.36318354716,1326.68221444116,1317.18725382099,1336.17717506132
"470","2016-07-03","2016-07-03_19:16:01.757",1298.72148133038,1326.48474612108,1317.00681008089,1335.96268216127
"471","2016-07-03","2016-07-03_19:16:02.292",1316.42821806411,1326.30674126943,1316.84317127632,1335.77031126254
"472","2016-07-03","2016-07-03_19:16:03.447",1309.5421466793,1325.88033367791,1316.44739372483,1335.31327363099
"473","2016-07-03","2016-07-03_19:16:04.088",1330.85624240811,1325.62036271713,1316.20349821312,1335.03722722114
"474","2016-07-03","2016-07-03_19:16:04.611",1372.81466389649,1325.39671299967,1315.99212179257,1334.80130420677
"475","2016-07-03","2016-07-03_19:16:05.059",1340.84585149769,1325.19728825924,1315.80243989915,1334.59213661933
"476","2016-07-03","2016-07-03_19:16:05.924",1327.85941955411,1324.79292833356,1315.41440729618,1334.17144937093
"477","2016-07-03","2016-07-03_19:16:06.750",1318.86911679397,1324.38473977793,1315.0181274707,1333.75135208516
"478","2016-07-03","2016-07-03_19:16:07.617",1317.82790401024,1323.93522887279,1314.57654089077,1333.29391685481
"479","2016-07-03","2016-07-03_19:16:08.627",1282.33329850551,1323.38727075362,1314.03109502437,1332.74344648287
"480","2016-07-03","2016-07-03_19:16:09.168",1287.4037226174,1323.08414842839,1313.72608555301,1332.44221130377
"481","2016-07-03","2016-07-03_19:16:09.703",1285.37554361995,1322.77847175075,1313.41620748149,1332.14073602
"482","2016-07-03","2016-07-03_19:16:10.286",1329.11511367722,1322.43928237001,1313.06972100152,1331.8088437385
"483","2016-07-03","2016-07-03_19:16:10.994",1338.38504572657,1322.01977408104,1312.63746695575,1331.40208120632
"484","2016-07-03","2016-07-03_19:16:11.565",1365.16629004423,1321.67614242569,1312.28043114095,1331.07185371043
"485","2016-07-03","2016-07-03_19:16:12.641",1337.35504061186,1321.01809686353,1311.58961892696,1330.4465748001
"486","2016-07-03","2016-07-03_19:16:13.201",1317.78554500972,1320.67133289839,1311.22202393366,1330.12064186312
"487","2016-07-03","2016-07-03_19:16:15.516",1298.56195015277,1319.22154904627,1309.66134017203,1328.78175792051
"488","2016-07-03","2016-07-03_19:16:16.586",1329.27241701378,1318.55066388753,1308.92789245868,1328.17343531637
"489","2016-07-03","2016-07-03_19:16:17.085",1341.81746670161,1318.23934006364,1308.58553951621,1327.89314061107
"490","2016-07-03","2016-07-03_19:16:17.588",1335.54488486615,1317.92710651072,1308.24107614821,1327.61313687322
"491","2016-07-03","2016-07-03_19:16:18.088",1348.0901625201,1317.61873867228,1307.899910831,1327.33756651355
"492","2016-07-03","2016-07-03_19:16:19.078",1361.68139448562,1317.01572415104,1307.23049850296,1326.80094979912
"493","2016-07-03","2016-07-03_19:16:21.775",1271.8008498688,1315.4474085382,1305.48339545629,1325.41142162011
"494","2016-07-03","2016-07-03_19:16:22.296",1283.12259663598,1315.16098206448,1305.16491998211,1325.15704414686
"495","2016-07-03","2016-07-03_19:16:25.276",1312.30025260021,1313.66212469459,1303.51848716547,1323.80576222371
"496","2016-07-03","2016-07-03_19:16:26.332",1313.34372636204,1313.19891982455,1303.02358973874,1323.37424991036
